시	군/구	동	단지명	전용면적(㎡)	계약년	계약월	계약일	거래금액(만원)	층	건축년도
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	4	8	129500	14	2004
서울특별시	동작구	상도동	래미안상도3차	59.97	2021	4	26	112600	6	2004
서울특별시	동작구	상도동	래미안상도3차	164.91	2021	5	10	180000	7	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	5	17	129000	5	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	5	25	134500	15	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	5	28	135800	10	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	5	28	145000	11	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	5	29	149500	3	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	6	13	133000	15	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	6	17	160500	15	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	7	8	152300	4	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	7	10	133000	12	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	7	17	156000	3	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	8	6	149000	2	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	8	7	135500	5	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	8	7	136000	9	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	8	21	138000	9	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	8	29	158000	9	2004
서울특별시	동작구	상도동	래미안상도3차	59.97	2021	8	29	117000	8	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	8	31	149500	6	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	9	14	148000	11	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	9	15	145000	1	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	9	15	150000	13	2004
서울특별시	동작구	상도동	래미안상도3차	59.97	2021	9	17	125000	15	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	9	17	155000	6	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	9	17	142000	13	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	9	23	144500	6	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	11	4	149000	13	2004
서울특별시	동작구	상도동	래미안상도3차	84.96	2021	12	11	142150	7	2004
서울특별시	동작구	상도동	래미안상도3차	114.97	2021	12	17	145000	1	2004
서울특별시	동작구	상도동	롯데캐슬비엔	122.61	2021	2	1	112000	1	2010
서울특별시	동작구	상도동	롯데캐슬비엔	122.61	2021	2	17	82000	10	2010
서울특별시	동작구	상도동	롯데캐슬비엔	68.56	2021	10	2	88500	2	2010
서울특별시	동작구	상도동	롯데캐슬비엔	84.95	2021	10	25	122000	7	2010
서울특별시	동작구	상도동	백경	80.73	2021	5	20	42000	11	2004
서울특별시	동작구	상도동	백촌빌라트	68.37	2021	9	3	41500	1	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	1	19	91000	5	2003
서울특별시	동작구	상도동	삼성래미안2	84.796	2021	2	19	112000	10	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	2	20	89500	6	2003
서울특별시	동작구	상도동	삼성래미안2	84.796	2021	2	20	108300	9	2003
서울특별시	동작구	상도동	삼성래미안2	114.738	2021	3	26	143000	5	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	4	8	93800	4	2003
서울특별시	동작구	상도동	삼성래미안2	84.796	2021	6	16	113000	2	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	6	28	96000	11	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	7	29	96000	5	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	8	11	99500	3	2003
서울특별시	동작구	상도동	삼성래미안2	59.886	2021	8	13	104200	8	2003
서울특별시	동작구	상도동	삼성래미안2	84.796	2021	8	14	117000	3	2003
서울특별시	동작구	상도동	삼성래미안2	84.796	2021	9	4	114000	3	2003
서울특별시	동작구	상도동	삼익	84.96	2021	1	2	67000	8	1997
서울특별시	동작구	상도동	삼익	59.93	2021	1	16	59500	5	1997
서울특별시	동작구	상도동	삼익	59.93	2021	6	21	65500	12	1997
서울특별시	동작구	상도동	삼환나우빌(520-0)	84.87	2021	1	6	100000	10	2007
서울특별시	동작구	상도동	삼환나우빌(520-0)	126.362	2021	7	23	110000	1	2007
서울특별시	동작구	상도동	삼환나우빌(520-0)	84.87	2021	10	20	123500	8	2007
서울특별시	동작구	상도동	상도2차갑을명가	84.33	2021	1	31	65000	7	2006
서울특별시	동작구	상도동	상도2차갑을명가	84.33	2021	2	10	63000	1	2006
서울특별시	동작구	상도동	상도2차갑을명가	84.33	2021	2	23	70000	5	2006
서울특별시	동작구	상도동	상도갑을명가1차	84.95	2021	2	8	65800	12	2006
서울특별시	동작구	상도동	상도갑을명가1차	84.38	2021	3	27	69000	8	2006
서울특별시	동작구	상도동	상도갑을명가1차	78	2021	4	2	72000	10	2006
서울특별시	동작구	상도동	상도갑을명가1차	84.61	2021	8	14	79000	7	2006
서울특별시	동작구	상도동	상도갑을명가1차	62.69	2021	11	2	69000	6	2006
서울특별시	동작구	상도동	상도갑을명가1차	84.72	2021	11	20	78500	2	2006
서울특별시	동작구	상도동	상도고구아파트	70.68	2021	12	1	46000	2	2019
서울특별시	동작구	상도동	상도고구아파트	70.68	2021	12	23	45800	2	2019
서울특별시	동작구	상도동	상도더샵2차	84.99	2021	2	8	118500	1	2014
서울특별시	동작구	상도동	상도더샵2차	84.98	2021	2	10	130000	3	2014
서울특별시	동작구	상도동	상도더샵2차	84.99	2021	3	20	125000	9	2014
서울특별시	동작구	상도동	상도더샵2차	84.99	2021	10	15	147000	8	2014
서울특별시	동작구	상도동	상도동래미안1차	114.171	2021	1	2	130000	14	2004
서울특별시	동작구	상도동	상도동래미안1차	59.828	2021	1	19	98000	8	2004
서울특별시	동작구	상도동	상도동래미안1차	84.959	2021	3	18	116000	5	2004
서울특별시	동작구	상도동	상도동래미안1차	114.171	2021	4	24	138000	9	2004
서울특별시	동작구	상도동	상도동래미안1차	84.959	2021	5	1	115000	19	2004
서울특별시	동작구	상도동	상도동래미안1차	114.171	2021	5	14	137000	6	2004
서울특별시	동작구	상도동	상도동래미안1차	59.828	2021	6	5	102000	2	2004
서울특별시	동작구	상도동	상도동래미안1차	84.959	2021	6	16	122500	7	2004
서울특별시	동작구	상도동	상도동래미안1차	84.959	2021	6	28	113000	2	2004
서울특별시	동작구	상도동	상도동래미안1차	114.171	2021	6	30	140000	10	2004
서울특별시	동작구	상도동	상도동래미안1차	114.171	2021	7	17	142500	7	2004
서울특별시	동작구	상도동	상도동래미안1차	59.828	2021	8	20	109000	12	2004
서울특별시	동작구	상도동	상도동래미안1차	114.171	2021	12	1	138000	1	2004
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	1	9	89000	15	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	3	15	98000	15	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	5	2	96000	11	1994
서울특별시	동작구	상도동	상도동삼호아파트	114.63	2021	7	6	107000	14	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	8	12	93000	1	1994
서울특별시	동작구	상도동	상도동삼호아파트	114.63	2021	9	13	114500	8	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	9	25	99500	15	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	10	18	93500	4	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	11	27	93500	4	1994
서울특별시	동작구	상도동	상도동삼호아파트	114.63	2021	12	2	110000	17	1994
서울특별시	동작구	상도동	상도동삼호아파트	114.63	2021	12	17	113000	17	1994
서울특별시	동작구	상도동	상도동삼호아파트	84.52	2021	12	19	97000	16	1994
서울특별시	동작구	상도동	상도두산위브	118.396	2021	1	18	145000	13	2010
서울특별시	동작구	상도동	상도두산위브	84.909	2021	2	6	130000	9	2010
서울특별시	동작구	상도동	상도두산위브	84.909	2021	3	18	129500	6	2010
서울특별시	동작구	상도동	상도두산위브	84.534	2021	7	10	140250	16	2010
서울특별시	동작구	상도동	상도두산위브	84.99	2021	8	16	138000	2	2010
서울특별시	동작구	상도동	상도두산위브	84.909	2021	8	19	134000	2	2010
서울특별시	동작구	상도동	상도두산위브	84.99	2021	9	11	133000	2	2010
서울특별시	동작구	상도동	상도두산위브	84.99	2021	9	11	133000	2	2010
서울특별시	동작구	상도동	상도역롯데캐슬파크엘	59.9818	2021	2	20	85027	12	2021
서울특별시	동작구	상도동	상도역롯데캐슬파크엘	59.9851	2021	5	19	120000	3	2021
서울특별시	동작구	상도동	상도역롯데캐슬파크엘	59.9851	2021	5	21	84698	2	2021
서울특별시	동작구	상도동	상도역롯데캐슬파크엘	74.9587	2021	6	30	120500	4	2021
서울특별시	동작구	상도동	상도역롯데캐슬파크엘	59.9818	2021	7	22	102900	8	2021
서울특별시	동작구	상도동	상도타워A	78.26	2021	6	12	33300	6	2005
서울특별시	동작구	상도동	상도타워A	78.26	2021	6	12	33300	6	2005
서울특별시	동작구	상도동	상도파크자이	84.918	2021	2	17	160000	5	2016
서울특별시	동작구	상도동	상도파크자이	71.252	2021	2	20	148500	5	2016
서울특별시	동작구	상도동	상도파크자이	84.918	2021	4	3	160000	17	2016
서울특별시	동작구	상도동	상도파크자이	71.252	2021	4	21	148000	9	2016
서울특별시	동작구	상도동	상도파크자이	84.918	2021	5	6	169000	22	2016
서울특별시	동작구	상도동	상도파크자이	72.678	2021	5	13	145000	7	2016
서울특별시	동작구	상도동	상도파크자이	72.678	2021	6	3	148900	25	2016
서울특별시	동작구	상도동	상도파크자이	84.918	2021	6	16	169000	11	2016
서울특별시	동작구	상도동	상도파크자이	84.888	2021	6	25	170000	18	2016
서울특별시	동작구	상도동	상도파크자이	72.088	2021	6	30	160000	16	2016
서울특별시	동작구	상도동	상도파크자이	84.918	2021	7	3	171000	12	2016
서울특별시	동작구	상도동	상도파크자이	71.252	2021	9	4	160000	11	2016
서울특별시	동작구	상도동	상도팰리스	84.86	2021	1	30	85000	7	2006
서울특별시	동작구	상도동	상도팰리스	84.86	2021	3	15	89000	8	2006
서울특별시	동작구	상도동	상도팰리스	84.86	2021	11	9	94500	5	2006
서울특별시	동작구	상도동	상도현대	59.72	2021	4	17	77000	12	2003
서울특별시	동작구	상도동	상도현대	59.72	2021	6	26	80000	11	2003
서울특별시	동작구	상도동	상도현대	59.72	2021	7	1	80000	14	2003
서울특별시	동작구	상도동	상도현대	59.72	2021	7	27	82500	9	2003
서울특별시	동작구	상도동	상도현대	59.72	2021	8	14	84500	5	2003
서울특별시	동작구	상도동	상도효성해링턴플레이스	84.9506	2021	1	23	119000	4	2016
서울특별시	동작구	상도동	상도효성해링턴플레이스	84.8136	2021	1	23	124500	13	2016
서울특별시	동작구	상도동	상도효성해링턴플레이스	84.9116	2021	1	30	125000	14	2016
서울특별시	동작구	상도동	상도효성해링턴플레이스	59.9769	2021	2	3	64000	18	2016
서울특별시	동작구	상도동	상도효성해링턴플레이스	84.9506	2021	7	15	132000	11	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	2	10	16000	12	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	3	23	15500	12	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	3	24	15000	9	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	3	29	15500	13	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	4	10	15000	5	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	4	14	14700	3	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	4	30	15900	11	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	5	29	15300	13	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	7	9	15300	9	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	8	21	15200	12	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	8	25	15150	12	2016
서울특별시	동작구	상도동	상도휴엔하임	16.84	2021	8	27	21500	14	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	9	8	13500	4	2016
서울특별시	동작구	상도동	상도휴엔하임	16.84	2021	9	9	19000	14	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	10	14	18500	5	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	10	21	13000	3	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	11	1	13300	8	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	11	1	13400	8	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	11	5	13900	3	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	11	22	14900	8	2016
서울특별시	동작구	상도동	상도휴엔하임	14.7	2021	11	23	13500	7	2016
서울특별시	동작구	상도동	상도휴엔하임	16.84	2021	12	1	17000	15	2016
서울특별시	동작구	상도동	성우	68.72	2021	3	12	25000	3	1993
서울특별시	동작구	상도동	성우	72	2021	5	20	36000	3	1993
서울특별시	동작구	상도동	성우	72	2021	10	15	35700	2	1993
서울특별시	동작구	상도동	성우2차	75.6	2021	3	18	28000	2	1994
서울특별시	동작구	상도동	성우2차	73.19	2021	6	26	29500	2	1994
서울특별시	동작구	상도동	숭실골드	70.37	2021	1	12	39000	2	2001
서울특별시	동작구	상도동	숭실골드	70.37	2021	1	12	39000	2	2001
서울특별시	동작구	상도동	숭실골드	70.97	2021	1	18	50000	2	2001
서울특별시	동작구	상도동	쌍용스윗닷홈	59.578	2021	2	5	94500	11	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	84.954	2021	2	6	106000	5	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	59.578	2021	2	24	93500	15	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	59.578	2021	3	18	65000	9	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	59.578	2021	3	30	95000	4	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	84.954	2021	4	19	106000	1	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	112.756	2021	6	10	120000	6	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	84.917	2021	9	25	117000	9	2003
서울특별시	동작구	상도동	쌍용스윗닷홈	59.578	2021	10	28	102000	13	2003
서울특별시	동작구	상도동	씨티아모리움	14.1881	2021	11	6	15600	2	2012
서울특별시	동작구	상도동	씨티아모리움	17.4395	2021	11	22	19500	4	2012
서울특별시	동작구	상도동	아이파크	84.96	2021	1	11	116800	8	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	1	16	113500	9	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	4	9	118000	12	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	6	6	112000	6	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	6	12	116000	6	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	6	19	117500	9	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	7	3	115500	3	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	7	10	122700	4	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	7	14	119500	19	2004
서울특별시	동작구	상도동	아이파크	84.96	2021	10	6	128500	5	2004
서울특별시	동작구	상도동	약수맨션	108.63	2021	5	20	85000	10	1980
서울특별시	동작구	상도동	약수맨션	108.63	2021	9	7	87000	2	1980
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	59.91	2021	1	5	106000	6	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	3	11	126000	4	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	3	20	125800	13	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	5	7	128500	14	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	5	10	112000	13	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	6	5	128500	6	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	6	12	132700	3	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	7	6	141800	14	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.84	2021	7	14	138000	14	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.91	2021	7	24	127000	12	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	59.91	2021	8	10	118000	10	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.99	2021	8	16	125000	1	2007
서울특별시	동작구	상도동	이수브라운스톤상도(527-0)	84.84	2021	8	24	142700	9	2007
서울특별시	동작구	상도동	장승	80.5	2021	11	6	50000	3	2002
서울특별시	동작구	상도동	정호힐사이드	83.51	2021	6	24	53000	3	2000
서울특별시	동작구	상도동	종인아네스트	58.76	2021	2	22	52000	8	2010
서울특별시	동작구	상도동	종인아네스트	62.67	2021	4	15	46700	2	2011
서울특별시	동작구	상도동	중앙	82.4	2021	5	15	43000	1	2002
서울특별시	동작구	상도동	중앙	70.83	2021	7	6	39500	2	2002
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	9	110000	12	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	11	108500	12	2003
서울특별시	동작구	상도동	중앙하이츠빌	59.9388	2021	1	13	92000	8	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	14	109500	10	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	18	109800	7	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	21	112000	5	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	23	109000	17	2003
서울특별시	동작구	상도동	중앙하이츠빌	59.9388	2021	1	24	95000	1	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	1	25	113000	9	2003
서울특별시	동작구	상도동	중앙하이츠빌	123.6025	2021	1	27	134000	11	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9794	2021	2	25	102800	15	2003
서울특별시	동작구	상도동	중앙하이츠빌	123.6025	2021	3	5	117000	10	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	3	17	110000	14	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	3	28	104000	1	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	4	30	110000	12	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	5	2	110000	13	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	5	5	106000	6	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	5	22	115000	14	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9794	2021	6	6	112000	3	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	7	22	119500	7	2003
서울특별시	동작구	상도동	중앙하이츠빌	123.6025	2021	7	29	138000	21	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9794	2021	8	21	122000	9	2003
서울특별시	동작구	상도동	중앙하이츠빌	84.9883	2021	8	21	112500	3	2003
서울특별시	동작구	상도동	중앙하이츠빌	123.6025	2021	9	24	140000	1	2003
서울특별시	동작구	상도동	중앙하이츠빌	123.6025	2021	10	16	134000	11	2003
서울특별시	동작구	상도동	진성그린	76.02	2021	9	6	38000	1	2004
서울특별시	동작구	상도동	파크뷰	79.44	2021	6	5	33000	4	2009
서울특별시	동작구	상도동	파크뷰	79.44	2021	6	9	38700	4	2009
서울특별시	동작구	상도동	파크뷰	56.72	2021	9	2	21500	6	2009
서울특별시	동작구	상도동	포스코더샵	152.222	2021	1	4	141000	11	2007
서울특별시	동작구	상도동	포스코더샵	132.735	2021	1	20	153800	10	2007
서울특별시	동작구	상도동	포스코더샵	84.995	2021	1	23	120000	1	2007
서울특별시	동작구	상도동	포스코더샵	132.735	2021	1	23	148000	4	2007
서울특별시	동작구	상도동	포스코더샵	84.995	2021	1	23	120000	1	2007
서울특별시	동작구	상도동	포스코더샵	59.96	2021	2	19	124500	9	2007
서울특별시	동작구	상도동	포스코더샵	59.99	2021	5	4	117700	3	2007
서울특별시	동작구	상도동	포스코더샵	132.735	2021	5	10	164000	12	2007
서울특별시	동작구	상도동	포스코더샵	132.735	2021	5	31	150800	4	2007
서울특별시	동작구	상도동	포스코더샵	59.99	2021	6	9	115000	10	2007
서울특별시	동작구	상도동	포스코더샵	84.995	2021	6	19	145000	7	2007
서울특별시	동작구	상도동	포스코더샵	59.96	2021	6	26	121900	6	2007
서울특별시	동작구	상도동	포스코더샵	152.222	2021	6	26	164000	3	2007
서울특별시	동작구	상도동	포스코더샵	84.995	2021	7	8	148000	12	2007
서울특별시	동작구	상도동	포스코더샵	59.99	2021	7	18	122000	10	2007
서울특별시	동작구	상도동	포스코더샵	84.995	2021	8	6	141000	4	2007
서울특별시	동작구	상도동	포스코더샵	59.995	2021	8	14	125500	5	2007
서울특별시	동작구	상도동	포스코더샵	59.99	2021	8	21	124800	12	2007
서울특별시	동작구	상도동	포스코더샵	59.99	2021	9	3	129000	5	2007
서울특별시	동작구	상도동	포스코더샵	59.995	2021	11	16	124500	9	2007
서울특별시	동작구	상도동	푸른솔	84.18	2021	4	27	30000	2	2003
서울특별시	동작구	상도동	현대(관악)	58.59	2021	1	15	75600	4	1992
서울특별시	동작구	상도동	현대(관악)	58.59	2021	2	2	77000	14	1992
서울특별시	동작구	상도동	현대(관악)	58.59	2021	2	2	71900	1	1992
서울특별시	동작구	상도동	현대(관악)	84.78	2021	2	14	94500	8	1992
서울특별시	동작구	상도동	현대(관악)	58.59	2021	4	30	81000	12	1992
서울특별시	동작구	상도동	현대(관악)	84.78	2021	6	23	102000	10	1992
서울특별시	동작구	상도동	현대(관악)	84.78	2021	7	14	101000	12	1992
서울특별시	동작구	상도동	현대(관악)	84.78	2021	7	26	103500	13	1992
서울특별시	동작구	상도동	현대(관악)	84.78	2021	8	3	104000	13	1992
서울특별시	동작구	상도동	현대(관악)	84.78	2021	9	4	104500	6	1992
서울특별시	동작구	상도동	현대201동	97.77	2021	5	24	87000	9	1995
서울특별시	동작구	상도동	현대201동	97.77	2021	5	24	87000	9	1995
서울특별시	동작구	상도동	현산푸른숲	140.72	2021	6	14	81000	1	2007
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	1	1	124500	13	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	1	9	149500	7	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	1	15	140000	8	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	1	15	140000	8	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	1	21	149000	4	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	118.2086	2021	1	23	174000	5	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	118.1759	2021	1	27	173500	11	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	2	1	144500	5	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	2	4	126000	6	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	2	9	146400	11	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	118.2086	2021	2	10	167000	4	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	2	24	144700	3	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	2	24	144700	3	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	2	24	154000	13	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	2	27	118000	4	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	3	1	150000	6	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	3	2	150000	15	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	3	18	149000	5	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	3	20	127500	6	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	4	7	121000	16	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	4	10	145000	2	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	4	17	139000	2	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	4	19	143000	2	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	5	17	149000	9	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	5	21	151000	5	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	5	25	150000	6	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	6	14	146000	10	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	6	16	129000	10	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	6	19	147800	10	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	6	23	153500	14	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	118.2086	2021	7	3	175000	6	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	7	4	154700	16	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	7	6	154800	11	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.8758	2021	7	8	125000	14	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.8758	2021	7	8	125000	14	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.8758	2021	7	8	125000	10	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.8758	2021	7	9	125000	1	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	118.2086	2021	7	13	183500	6	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	118.2086	2021	7	16	183000	13	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	7	21	150000	5	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	7	30	129000	10	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.7835	2021	8	9	147000	1	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	8	13	140000	12	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	9	6	158000	14	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	9	18	158500	12	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	84.6099	2021	9	27	162000	8	2012
서울특별시	동작구	상도동	힐스테이트-상도-센트럴파크	59.7754	2021	11	6	143000	12	2012
서울특별시	동작구	상도동	힐스테이트-상도-프레스티지	84.951	2021	1	9	140000	7	2013
서울특별시	동작구	상도동	힐스테이트-상도-프레스티지	84.884	2021	1	16	137900	16	2013
서울특별시	동작구	상도동	힐스테이트-상도-프레스티지	84.884	2021	3	13	134500	1	2013
서울특별시	동작구	상도동	힐스테이트-상도-프레스티지	84.884	2021	4	3	136000	9	2013
서울특별시	동작구	상도동	힐스테이트-상도-프레스티지	84.951	2021	4	23	146000	8	2013
